id_code,experiment,plate,well,sirna,well_type
RPE-03_2_J07,RPE-03,2,J07,1127,positive_control
RPE-03_2_J11,RPE-03,2,J11,1128,positive_control
RPE-03_2_J15,RPE-03,2,J15,1129,positive_control
RPE-03_2_J19,RPE-03,2,J19,1130,positive_control
RPE-03_2_J22,RPE-03,2,J22,1131,positive_control
RPE-03_2_M03,RPE-03,2,M03,1132,positive_control
RPE-03_2_M07,RPE-03,2,M07,1133,positive_control
RPE-03_2_M11,RPE-03,2,M11,1134,positive_control
RPE-03_2_M15,RPE-03,2,M15,1135,positive_control
RPE-03_2_M19,RPE-03,2,M19,1136,positive_control
RPE-03_2_M22,RPE-03,2,M22,1137,positive_control
RPE-03_3_B02,RPE-03,3,B02,1138,negative_control
RPE-03_3_C03,RPE-03,3,C03,1108,positive_control
RPE-03_3_C07,RPE-03,3,C07,1109,positive_control
RPE-03_3_C11,RPE-03,3,C11,1110,positive_control
RPE-03_3_C15,RPE-03,3,C15,1111,positive_control
RPE-03_3_C19,RPE-03,3,C19,1112,positive_control
RPE-03_3_C22,RPE-03,3,C22,1113,positive_control
RPE-03_3_F03,RPE-03,3,F03,1114,positive_control
RPE-03_3_F07,RPE-03,3,F07,1115,positive_control
RPE-03_3_F11,RPE-03,3,F11,1116,positive_control
RPE-03_3_F15,RPE-03,3,F15,1117,positive_control
RPE-03_3_F19,RPE-03,3,F19,1118,positive_control
RPE-03_3_F22,RPE-03,3,F22,1138,negative_control
RPE-03_3_H03,RPE-03,3,H03,1120,positive_control
RPE-03_3_H07,RPE-03,3,H07,1121,positive_control
RPE-03_3_H11,RPE-03,3,H11,1122,positive_control
RPE-03_3_H15,RPE-03,3,H15,1123,positive_control
RPE-03_3_H19,RPE-03,3,H19,1124,positive_control
RPE-03_3_H22,RPE-03,3,H22,1125,positive_control
RPE-03_3_J03,RPE-03,3,J03,1126,positive_control
RPE-03_3_J07,RPE-03,3,J07,1127,positive_control
RPE-03_3_J11,RPE-03,3,J11,1128,positive_control
RPE-03_3_J15,RPE-03,3,J15,1129,positive_control
RPE-03_3_J19,RPE-03,3,J19,1130,positive_control
RPE-03_3_J22,RPE-03,3,J22,1131,positive_control
RPE-03_3_M03,RPE-03,3,M03,1132,positive_control
RPE-03_3_M07,RPE-03,3,M07,1133,positive_control
RPE-03_3_M11,RPE-03,3,M11,1134,positive_control
RPE-03_3_M15,RPE-03,3,M15,1135,positive_control
RPE-03_3_M19,RPE-03,3,M19,1136,positive_control
RPE-03_3_M22,RPE-03,3,M22,1137,positive_control
RPE-03_4_B02,RPE-03,4,B02,1138,negative_control
RPE-03_4_C03,RPE-03,4,C03,1108,positive_control
RPE-03_4_C07,RPE-03,4,C07,1109,positive_control
RPE-03_4_C11,RPE-03,4,C11,1110,positive_control
RPE-03_4_C15,RPE-03,4,C15,1111,positive_control
RPE-03_4_C19,RPE-03,4,C19,1112,positive_control
RPE-03_4_C22,RPE-03,4,C22,1113,positive_control
RPE-03_4_F03,RPE-03,4,F03,1114,positive_control
RPE-03_4_F07,RPE-03,4,F07,1115,positive_control
RPE-03_4_F11,RPE-03,4,F11,1116,positive_control
RPE-03_4_F15,RPE-03,4,F15,1117,positive_control
RPE-03_4_F19,RPE-03,4,F19,1118,positive_control
RPE-03_4_F22,RPE-03,4,F22,1119,positive_control
RPE-03_4_H03,RPE-03,4,H03,1120,positive_control
RPE-03_4_H07,RPE-03,4,H07,1121,positive_control
RPE-03_4_H11,RPE-03,4,H11,1122,positive_control
RPE-03_4_H15,RPE-03,4,H15,1123,positive_control
RPE-03_4_H19,RPE-03,4,H19,1124,positive_control
RPE-03_4_H22,RPE-03,4,H22,1125,positive_control
RPE-03_4_J03,RPE-03,4,J03,1126,positive_control
RPE-03_4_J07,RPE-03,4,J07,1127,positive_control
RPE-03_4_J11,RPE-03,4,J11,1128,positive_control
RPE-03_4_J15,RPE-03,4,J15,1129,positive_control
RPE-03_4_J19,RPE-03,4,J19,1130,positive_control
RPE-03_4_J22,RPE-03,4,J22,1131,positive_control
RPE-03_4_M03,RPE-03,4,M03,1132,positive_control
RPE-03_4_M07,RPE-03,4,M07,1133,positive_control
RPE-03_4_M11,RPE-03,4,M11,1134,positive_control
RPE-03_4_M15,RPE-03,4,M15,1135,positive_control
RPE-03_4_M19,RPE-03,4,M19,1136,positive_control
RPE-03_4_M22,RPE-03,4,M22,1137,positive_control
RPE-04_1_B02,RPE-04,1,B02,1138,negative_control
RPE-04_1_C03,RPE-04,1,C03,1125,positive_control
RPE-04_1_C07,RPE-04,1,C07,1131,positive_control
RPE-04_1_C11,RPE-04,1,C11,1109,positive_control
RPE-04_1_C15,RPE-04,1,C15,1119,positive_control
RPE-04_1_C19,RPE-04,1,C19,1136,positive_control
RPE-04_1_C22,RPE-04,1,C22,1113,positive_control
RPE-04_1_F03,RPE-04,1,F03,1115,positive_control
RPE-04_1_F07,RPE-04,1,F07,1122,positive_control
RPE-04_1_F11,RPE-04,1,F11,1130,positive_control
RPE-04_1_F15,RPE-04,1,F15,1117,positive_control
RPE-04_1_F19,RPE-04,1,F19,1112,positive_control
RPE-04_1_F22,RPE-04,1,F22,1137,positive_control
RPE-04_1_H03,RPE-04,1,H03,1128,positive_control
RPE-04_1_H07,RPE-04,1,H07,1110,positive_control
RPE-04_1_H11,RPE-04,1,H11,1123,positive_control
RPE-04_1_H15,RPE-04,1,H15,1118,positive_control
RPE-04_1_H19,RPE-04,1,H19,1124,positive_control
RPE-04_1_H22,RPE-04,1,H22,1120,positive_control
RPE-04_1_J03,RPE-04,1,J03,1126,positive_control
RPE-04_1_J07,RPE-04,1,J07,1127,positive_control
RPE-04_1_J11,RPE-04,1,J11,1134,positive_control
RPE-04_1_J15,RPE-04,1,J15,1111,positive_control
RPE-04_1_J19,RPE-04,1,J19,1116,positive_control
RPE-04_1_J22,RPE-04,1,J22,1114,positive_control
RPE-04_1_M03,RPE-04,1,M03,1129,positive_control
RPE-04_1_M07,RPE-04,1,M07,1132,positive_control
RPE-04_1_M11,RPE-04,1,M11,1108,positive_control
RPE-04_1_M15,RPE-04,1,M15,1135,positive_control
RPE-04_1_M19,RPE-04,1,M19,1133,positive_control
RPE-04_1_M22,RPE-04,1,M22,1121,positive_control
RPE-04_2_B02,RPE-04,2,B02,1138,negative_control
RPE-04_2_C03,RPE-04,2,C03,1119,positive_control
RPE-04_2_C07,RPE-04,2,C07,1118,positive_control
RPE-04_2_C11,RPE-04,2,C11,1134,positive_control
RPE-04_2_C15,RPE-04,2,C15,1123,positive_control
RPE-04_2_C19,RPE-04,2,C19,1130,positive_control
RPE-04_2_C22,RPE-04,2,C22,1113,positive_control
RPE-04_2_F03,RPE-04,2,F03,1129,positive_control
RPE-04_2_F07,RPE-04,2,F07,1108,positive_control
RPE-04_2_F11,RPE-04,2,F11,1137,positive_control
RPE-04_2_F15,RPE-04,2,F15,1122,positive_control
RPE-04_2_F19,RPE-04,2,F19,1120,positive_control
RPE-04_2_F22,RPE-04,2,F22,1115,positive_control
RPE-04_2_H03,RPE-04,2,H03,1117,positive_control
RPE-04_2_H07,RPE-04,2,H07,1126,positive_control
RPE-04_2_H11,RPE-04,2,H11,1114,positive_control
RPE-04_2_H15,RPE-04,2,H15,1116,positive_control
RPE-04_2_H19,RPE-04,2,H19,1136,positive_control
RPE-04_2_H22,RPE-04,2,H22,1112,positive_control
RPE-04_2_J03,RPE-04,2,J03,1128,positive_control
RPE-04_2_J07,RPE-04,2,J07,1135,positive_control
RPE-04_2_J11,RPE-04,2,J11,1133,positive_control
RPE-04_2_J15,RPE-04,2,J15,1132,positive_control
RPE-04_2_J19,RPE-04,2,J19,1125,positive_control
RPE-04_2_J22,RPE-04,2,J22,1124,positive_control
RPE-04_2_M03,RPE-04,2,M03,1109,positive_control
RPE-04_2_M07,RPE-04,2,M07,1127,positive_control
RPE-04_2_M11,RPE-04,2,M11,1121,positive_control
RPE-04_2_M15,RPE-04,2,M15,1110,positive_control
RPE-04_2_M19,RPE-04,2,M19,1111,positive_control
RPE-04_2_M22,RPE-04,2,M22,1131,positive_control
RPE-04_3_B02,RPE-04,3,B02,1138,negative_control
RPE-04_3_C03,RPE-04,3,C03,1130,positive_control
RPE-04_3_C07,RPE-04,3,C07,1134,positive_control
RPE-04_3_C11,RPE-04,3,C11,1113,positive_control
RPE-04_3_C15,RPE-04,3,C15,1135,positive_control
RPE-04_3_C19,RPE-04,3,C19,1136,positive_control
RPE-04_3_C22,RPE-04,3,C22,1115,positive_control
RPE-04_3_F03,RPE-04,3,F03,1110,positive_control
RPE-04_3_F07,RPE-04,3,F07,1126,positive_control
RPE-04_3_F11,RPE-04,3,F11,1111,positive_control
RPE-04_3_F15,RPE-04,3,F15,1116,positive_control
RPE-04_3_F19,RPE-04,3,F19,1137,positive_control
RPE-04_3_F22,RPE-04,3,F22,1122,positive_control
RPE-04_3_H03,RPE-04,3,H03,1131,positive_control
RPE-04_3_H07,RPE-04,3,H07,1117,positive_control
RPE-04_3_H11,RPE-04,3,H11,1109,positive_control
RPE-04_3_H15,RPE-04,3,H15,1120,positive_control
RPE-04_3_H19,RPE-04,3,H19,1133,positive_control
RPE-04_3_H22,RPE-04,3,H22,1125,positive_control
RPE-04_3_J03,RPE-04,3,J03,1124,positive_control
RPE-04_3_J07,RPE-04,3,J07,1121,positive_control
RPE-04_3_J11,RPE-04,3,J11,1129,positive_control
RPE-04_3_J15,RPE-04,3,J15,1114,positive_control
RPE-04_3_J19,RPE-04,3,J19,1132,positive_control
RPE-04_3_J22,RPE-04,3,J22,1123,positive_control
RPE-04_3_M03,RPE-04,3,M03,1119,positive_control
RPE-04_3_M07,RPE-04,3,M07,1108,positive_control
RPE-04_3_M11,RPE-04,3,M11,1118,positive_control
RPE-04_3_M15,RPE-04,3,M15,1112,positive_control
RPE-04_3_M19,RPE-04,3,M19,1127,positive_control
RPE-04_3_M22,RPE-04,3,M22,1128,positive_control
RPE-04_4_B02,RPE-04,4,B02,1138,negative_control
RPE-04_4_C03,RPE-04,4,C03,1112,positive_control
RPE-04_4_C07,RPE-04,4,C07,1109,positive_control
RPE-04_4_C11,RPE-04,4,C11,1123,positive_control
RPE-04_4_C15,RPE-04,4,C15,1126,positive_control
RPE-04_4_C19,RPE-04,4,C19,1125,positive_control
RPE-04_4_C22,RPE-04,4,C22,1108,positive_control
RPE-04_4_F03,RPE-04,4,F03,1134,positive_control
RPE-04_4_F07,RPE-04,4,F07,1110,positive_control
RPE-04_4_F11,RPE-04,4,F11,1118,positive_control
RPE-04_4_F15,RPE-04,4,F15,1132,positive_control
RPE-04_4_F19,RPE-04,4,F19,1117,positive_control
RPE-04_4_F22,RPE-04,4,F22,1124,positive_control
RPE-04_4_H03,RPE-04,4,H03,1121,positive_control
RPE-04_4_H07,RPE-04,4,H07,1122,positive_control
RPE-04_4_H11,RPE-04,4,H11,1113,positive_control
RPE-04_4_H15,RPE-04,4,H15,1137,positive_control
RPE-04_4_H19,RPE-04,4,H19,1130,positive_control
RPE-04_4_H22,RPE-04,4,H22,1119,positive_control
RPE-04_4_J03,RPE-04,4,J03,1135,positive_control
RPE-04_4_J07,RPE-04,4,J07,1111,positive_control
RPE-04_4_J11,RPE-04,4,J11,1133,positive_control
RPE-04_4_J15,RPE-04,4,J15,1115,positive_control
RPE-04_4_J19,RPE-04,4,J19,1116,positive_control
RPE-04_4_J22,RPE-04,4,J22,1120,positive_control
RPE-04_4_M03,RPE-04,4,M03,1131,positive_control
RPE-04_4_M07,RPE-04,4,M07,1127,positive_control
RPE-04_4_M11,RPE-04,4,M11,1136,positive_control
RPE-04_4_M15,RPE-04,4,M15,1129,positive_control
RPE-04_4_M19,RPE-04,4,M19,1128,positive_control
RPE-04_4_M22,RPE-04,4,M22,1114,positive_control
RPE-05_1_B02,RPE-05,1,B02,1138,negative_control
RPE-05_1_C03,RPE-05,1,C03,1110,positive_control
RPE-05_1_C07,RPE-05,1,C07,1117,positive_control
RPE-05_1_C11,RPE-05,1,C11,1132,positive_control
RPE-05_1_C15,RPE-05,1,C15,1108,positive_control
RPE-05_1_C19,RPE-05,1,C19,1111,positive_control
RPE-05_1_C22,RPE-05,1,C22,1129,positive_control
RPE-05_1_F03,RPE-05,1,F03,1133,positive_control
RPE-05_1_F07,RPE-05,1,F07,1114,positive_control
RPE-05_1_F11,RPE-05,1,F11,1126,positive_control
RPE-05_1_F15,RPE-05,1,F15,1125,positive_control
RPE-05_1_F19,RPE-05,1,F19,1119,positive_control
RPE-05_1_F22,RPE-05,1,F22,1127,positive_control
RPE-05_1_H03,RPE-05,1,H03,1134,positive_control
RPE-05_1_H07,RPE-05,1,H07,1112,positive_control
RPE-05_1_H11,RPE-05,1,H11,1123,positive_control
RPE-05_1_H15,RPE-05,1,H15,1131,positive_control
RPE-05_1_H19,RPE-05,1,H19,1128,positive_control
RPE-05_1_H22,RPE-05,1,H22,1116,positive_control
RPE-05_1_J03,RPE-05,1,J03,1135,positive_control
RPE-05_1_J07,RPE-05,1,J07,1124,positive_control
RPE-05_1_J11,RPE-05,1,J11,1113,positive_control
RPE-05_1_J15,RPE-05,1,J15,1136,positive_control
RPE-05_1_J19,RPE-05,1,J19,1109,positive_control
RPE-05_1_J22,RPE-05,1,J22,1137,positive_control
RPE-05_1_M03,RPE-05,1,M03,1120,positive_control
RPE-05_1_M07,RPE-05,1,M07,1121,positive_control
RPE-05_1_M11,RPE-05,1,M11,1115,positive_control
RPE-05_1_M15,RPE-05,1,M15,1122,positive_control
RPE-05_1_M19,RPE-05,1,M19,1118,positive_control
RPE-05_1_M22,RPE-05,1,M22,1130,positive_control
RPE-05_2_B02,RPE-05,2,B02,1138,negative_control
RPE-05_2_C03,RPE-05,2,C03,1131,positive_control
RPE-05_2_C07,RPE-05,2,C07,1118,positive_control
RPE-05_2_C11,RPE-05,2,C11,1108,positive_control
RPE-05_2_C15,RPE-05,2,C15,1123,positive_control
RPE-05_2_C19,RPE-05,2,C19,1136,positive_control
RPE-05_2_C22,RPE-05,2,C22,1121,positive_control
RPE-05_2_F03,RPE-05,2,F03,1124,positive_control
RPE-05_2_F07,RPE-05,2,F07,1114,positive_control
RPE-05_2_F11,RPE-05,2,F11,1127,positive_control
RPE-05_2_F15,RPE-05,2,F15,1111,positive_control
RPE-05_2_F19,RPE-05,2,F19,1128,positive_control
RPE-05_2_F22,RPE-05,2,F22,1115,positive_control
RPE-05_2_H03,RPE-05,2,H03,1117,positive_control
RPE-05_2_H07,RPE-05,2,H07,1132,positive_control
RPE-05_2_H11,RPE-05,2,H11,1135,positive_control
RPE-05_2_H15,RPE-05,2,H15,1126,positive_control
RPE-05_2_H19,RPE-05,2,H19,1129,positive_control
RPE-05_2_H22,RPE-05,2,H22,1134,positive_control
RPE-05_2_J03,RPE-05,2,J03,1125,positive_control
RPE-05_2_J07,RPE-05,2,J07,1112,positive_control
RPE-05_2_J11,RPE-05,2,J11,1130,positive_control
RPE-05_2_J15,RPE-05,2,J15,1109,positive_control
RPE-05_2_J19,RPE-05,2,J19,1110,positive_control
RPE-05_2_J22,RPE-05,2,J22,1116,positive_control
RPE-05_2_M03,RPE-05,2,M03,1133,positive_control
RPE-05_2_M07,RPE-05,2,M07,1113,positive_control
RPE-05_2_M11,RPE-05,2,M11,1122,positive_control
RPE-05_2_M15,RPE-05,2,M15,1137,positive_control
RPE-05_2_M19,RPE-05,2,M19,1120,positive_control
RPE-05_2_M22,RPE-05,2,M22,1119,positive_control
RPE-05_3_B02,RPE-05,3,B02,1138,negative_control
RPE-05_3_C03,RPE-05,3,C03,1113,positive_control
RPE-05_3_C07,RPE-05,3,C07,1127,positive_control
RPE-05_3_C11,RPE-05,3,C11,1132,positive_control
RPE-05_3_C15,RPE-05,3,C15,1125,positive_control
RPE-05_3_C19,RPE-05,3,C19,1118,positive_control
RPE-05_3_C22,RPE-05,3,C22,1133,positive_control
RPE-05_3_F03,RPE-05,3,F03,1114,positive_control
RPE-05_3_F07,RPE-05,3,F07,1119,positive_control
RPE-05_3_F11,RPE-05,3,F11,1115,positive_control
RPE-05_3_F15,RPE-05,3,F15,1130,positive_control
RPE-05_3_F19,RPE-05,3,F19,1122,positive_control
RPE-05_3_F22,RPE-05,3,F22,1112,positive_control
RPE-05_3_H03,RPE-05,3,H03,1120,positive_control
RPE-05_3_H07,RPE-05,3,H07,1135,positive_control
RPE-05_3_H11,RPE-05,3,H11,1108,positive_control
RPE-05_3_H15,RPE-05,3,H15,1129,positive_control
RPE-05_3_H19,RPE-05,3,H19,1117,positive_control
RPE-05_3_H22,RPE-05,3,H22,1121,positive_control
RPE-05_3_J03,RPE-05,3,J03,1136,positive_control
RPE-05_3_J07,RPE-05,3,J07,1128,positive_control
RPE-05_3_J11,RPE-05,3,J11,1111,positive_control
RPE-05_3_J15,RPE-05,3,J15,1110,positive_control
RPE-05_3_J19,RPE-05,3,J19,1116,positive_control
RPE-05_3_J22,RPE-05,3,J22,1123,positive_control
RPE-05_3_M03,RPE-05,3,M03,1134,positive_control
RPE-05_3_M07,RPE-05,3,M07,1137,positive_control
RPE-05_3_M11,RPE-05,3,M11,1131,positive_control
RPE-05_3_M15,RPE-05,3,M15,1109,positive_control
RPE-05_3_M19,RPE-05,3,M19,1124,positive_control
RPE-05_3_M22,RPE-05,3,M22,1126,positive_control
RPE-05_4_B02,RPE-05,4,B02,1138,negative_control
RPE-05_4_C03,RPE-05,4,C03,1121,positive_control
RPE-05_4_C07,RPE-05,4,C07,1137,positive_control
RPE-05_4_C11,RPE-05,4,C11,1133,positive_control
RPE-05_4_C15,RPE-05,4,C15,1120,positive_control
RPE-05_4_C19,RPE-05,4,C19,1111,positive_control
RPE-05_4_C22,RPE-05,4,C22,1122,positive_control
RPE-05_4_F03,RPE-05,4,F03,1117,positive_control
RPE-05_4_F07,RPE-05,4,F07,1116,positive_control
RPE-05_4_F11,RPE-05,4,F11,1124,positive_control
RPE-05_4_F15,RPE-05,4,F15,1130,positive_control
RPE-05_4_F19,RPE-05,4,F19,1129,positive_control
RPE-05_4_F22,RPE-05,4,F22,1114,positive_control
RPE-05_4_H03,RPE-05,4,H03,1131,positive_control
RPE-05_4_H07,RPE-05,4,H07,1113,positive_control
RPE-05_4_H11,RPE-05,4,H11,1115,positive_control
RPE-05_4_H15,RPE-05,4,H15,1110,positive_control
RPE-05_4_H19,RPE-05,4,H19,1128,positive_control
RPE-05_4_H22,RPE-05,4,H22,1109,positive_control
RPE-05_4_J03,RPE-05,4,J03,1136,positive_control
RPE-05_4_J07,RPE-05,4,J07,1119,positive_control
RPE-05_4_J11,RPE-05,4,J11,1132,positive_control
RPE-05_4_J15,RPE-05,4,J15,1127,positive_control
RPE-05_4_J19,RPE-05,4,J19,1118,positive_control
RPE-05_4_J22,RPE-05,4,J22,1123,positive_control
RPE-05_4_M03,RPE-05,4,M03,1134,positive_control
RPE-05_4_M07,RPE-05,4,M07,1125,positive_control
RPE-05_4_M11,RPE-05,4,M11,1112,positive_control
RPE-05_4_M15,RPE-05,4,M15,1135,positive_control
RPE-05_4_M19,RPE-05,4,M19,1126,positive_control
RPE-05_4_M22,RPE-05,4,M22,1108,positive_control
RPE-06_1_B02,RPE-06,1,B02,1138,negative_control
RPE-06_1_C03,RPE-06,1,C03,1115,positive_control
RPE-06_1_C07,RPE-06,1,C07,1123,positive_control
RPE-06_1_C11,RPE-06,1,C11,1126,positive_control
RPE-06_1_C15,RPE-06,1,C15,1136,positive_control
RPE-06_1_C19,RPE-06,1,C19,1132,positive_control
RPE-06_1_C22,RPE-06,1,C22,1129,positive_control
RPE-06_1_F03,RPE-06,1,F03,1124,positive_control
RPE-06_1_F07,RPE-06,1,F07,1134,positive_control
RPE-06_1_F11,RPE-06,1,F11,1138,negative_control
RPE-06_1_F15,RPE-06,1,F15,1120,positive_control
RPE-06_1_F19,RPE-06,1,F19,1109,positive_control
RPE-06_1_F22,RPE-06,1,F22,1133,positive_control
RPE-06_1_H03,RPE-06,1,H03,1119,positive_control
RPE-06_1_H07,RPE-06,1,H07,1110,positive_control
RPE-06_1_H11,RPE-06,1,H11,1128,positive_control
RPE-06_1_H15,RPE-06,1,H15,1121,positive_control
RPE-06_1_H19,RPE-06,1,H19,1135,positive_control
RPE-06_1_H22,RPE-06,1,H22,1113,positive_control
RPE-06_1_J03,RPE-06,1,J03,1111,positive_control
RPE-06_1_J07,RPE-06,1,J07,1117,positive_control
RPE-06_1_J11,RPE-06,1,J11,1116,positive_control
RPE-06_1_J15,RPE-06,1,J15,1118,positive_control
RPE-06_1_J19,RPE-06,1,J19,1112,positive_control
RPE-06_1_J22,RPE-06,1,J22,1131,positive_control
RPE-06_1_M03,RPE-06,1,M03,1122,positive_control
RPE-06_1_M07,RPE-06,1,M07,1130,positive_control
RPE-06_1_M11,RPE-06,1,M11,1127,positive_control
RPE-06_1_M15,RPE-06,1,M15,1108,positive_control
RPE-06_1_M19,RPE-06,1,M19,1125,positive_control
RPE-06_1_M22,RPE-06,1,M22,1137,positive_control
RPE-06_2_B02,RPE-06,2,B02,1138,negative_control
RPE-06_2_B15,RPE-06,2,B15,1138,negative_control
RPE-06_2_C03,RPE-06,2,C03,1131,positive_control
RPE-06_2_C07,RPE-06,2,C07,1119,positive_control
RPE-06_2_C11,RPE-06,2,C11,1116,positive_control
RPE-06_2_C15,RPE-06,2,C15,1127,positive_control
RPE-06_2_C19,RPE-06,2,C19,1112,positive_control
RPE-06_2_C22,RPE-06,2,C22,1128,positive_control
RPE-06_2_F03,RPE-06,2,F03,1121,positive_control
RPE-06_2_F07,RPE-06,2,F07,1137,positive_control
RPE-06_2_F11,RPE-06,2,F11,1110,positive_control
RPE-06_2_F15,RPE-06,2,F15,1115,positive_control
RPE-06_2_F19,RPE-06,2,F19,1109,positive_control
RPE-06_2_F22,RPE-06,2,F22,1117,positive_control
RPE-06_2_H03,RPE-06,2,H03,1132,positive_control
RPE-06_2_H07,RPE-06,2,H07,1118,positive_control
RPE-06_2_H11,RPE-06,2,H11,1133,positive_control
RPE-06_2_H15,RPE-06,2,H15,1113,positive_control
RPE-06_2_H19,RPE-06,2,H19,1120,positive_control
RPE-06_2_H22,RPE-06,2,H22,1130,positive_control
RPE-06_2_J03,RPE-06,2,J03,1129,positive_control
RPE-06_2_J07,RPE-06,2,J07,1114,positive_control
RPE-06_2_J11,RPE-06,2,J11,1134,positive_control
RPE-06_2_J15,RPE-06,2,J15,1111,positive_control
RPE-06_2_J19,RPE-06,2,J19,1122,positive_control
RPE-06_2_J22,RPE-06,2,J22,1124,positive_control
RPE-06_2_M03,RPE-06,2,M03,1126,positive_control
RPE-06_2_M07,RPE-06,2,M07,1136,positive_control
RPE-06_2_M11,RPE-06,2,M11,1125,positive_control
RPE-06_2_M15,RPE-06,2,M15,1123,positive_control
RPE-06_2_M19,RPE-06,2,M19,1108,positive_control
RPE-06_2_M22,RPE-06,2,M22,1135,positive_control
RPE-06_3_B02,RPE-06,3,B02,1138,negative_control
RPE-06_3_C03,RPE-06,3,C03,1131,positive_control
RPE-06_3_C07,RPE-06,3,C07,1119,positive_control
RPE-06_3_C11,RPE-06,3,C11,1133,positive_control
RPE-06_3_C15,RPE-06,3,C15,1128,positive_control
RPE-06_3_C19,RPE-06,3,C19,1135,positive_control
RPE-06_3_C22,RPE-06,3,C22,1121,positive_control
RPE-06_3_F03,RPE-06,3,F03,1116,positive_control
RPE-06_3_F07,RPE-06,3,F07,1109,positive_control
RPE-06_3_F11,RPE-06,3,F11,1113,positive_control
RPE-06_3_F15,RPE-06,3,F15,1108,positive_control
RPE-06_3_F19,RPE-06,3,F19,1115,positive_control
RPE-06_3_F22,RPE-06,3,F22,1117,positive_control
RPE-06_3_H03,RPE-06,3,H03,1126,positive_control
RPE-06_3_H07,RPE-06,3,H07,1114,positive_control
RPE-06_3_H11,RPE-06,3,H11,1125,positive_control
RPE-06_3_H15,RPE-06,3,H15,1124,positive_control
RPE-06_3_H19,RPE-06,3,H19,1120,positive_control
RPE-06_3_H22,RPE-06,3,H22,1130,positive_control
RPE-06_3_J03,RPE-06,3,J03,1118,positive_control
RPE-06_3_J07,RPE-06,3,J07,1123,positive_control
RPE-06_3_J11,RPE-06,3,J11,1136,positive_control
RPE-06_3_J15,RPE-06,3,J15,1129,positive_control
RPE-06_3_J19,RPE-06,3,J19,1127,positive_control
RPE-06_3_J22,RPE-06,3,J22,1111,positive_control
RPE-06_3_M03,RPE-06,3,M03,1134,positive_control
RPE-06_3_M07,RPE-06,3,M07,1132,positive_control
RPE-06_3_M11,RPE-06,3,M11,1110,positive_control
RPE-06_3_M15,RPE-06,3,M15,1112,positive_control
RPE-06_3_M19,RPE-06,3,M19,1137,positive_control
RPE-06_3_M22,RPE-06,3,M22,1122,positive_control
RPE-06_4_B02,RPE-06,4,B02,1138,negative_control
RPE-06_4_C03,RPE-06,4,C03,1136,positive_control
RPE-06_4_C07,RPE-06,4,C07,1135,positive_control
RPE-06_4_C11,RPE-06,4,C11,1127,positive_control
RPE-06_4_C15,RPE-06,4,C15,1125,positive_control
RPE-06_4_C19,RPE-06,4,C19,1117,positive_control
RPE-06_4_C22,RPE-06,4,C22,1137,positive_control
RPE-06_4_F03,RPE-06,4,F03,1109,positive_control
RPE-06_4_F07,RPE-06,4,F07,1124,positive_control
RPE-06_4_F11,RPE-06,4,F11,1123,positive_control
RPE-06_4_F15,RPE-06,4,F15,1112,positive_control
RPE-06_4_F19,RPE-06,4,F19,1121,positive_control
RPE-06_4_F22,RPE-06,4,F22,1116,positive_control
RPE-06_4_H03,RPE-06,4,H03,1132,positive_control
RPE-06_4_H07,RPE-06,4,H07,1133,positive_control
RPE-06_4_H11,RPE-06,4,H11,1128,positive_control
RPE-06_4_H15,RPE-06,4,H15,1114,positive_control
RPE-06_4_H19,RPE-06,4,H19,1122,positive_control
RPE-06_4_H22,RPE-06,4,H22,1126,positive_control
RPE-06_4_I09,RPE-06,4,I09,1138,negative_control
RPE-06_4_J03,RPE-06,4,J03,1134,positive_control
RPE-06_4_J07,RPE-06,4,J07,1129,positive_control
RPE-06_4_J11,RPE-06,4,J11,1115,positive_control
RPE-06_4_J15,RPE-06,4,J15,1113,positive_control
RPE-06_4_J19,RPE-06,4,J19,1131,positive_control
RPE-06_4_J22,RPE-06,4,J22,1130,positive_control
RPE-06_4_M03,RPE-06,4,M03,1118,positive_control
RPE-06_4_M07,RPE-06,4,M07,1108,positive_control
RPE-06_4_M11,RPE-06,4,M11,1119,positive_control
RPE-06_4_M15,RPE-06,4,M15,1120,positive_control
RPE-06_4_M19,RPE-06,4,M19,1110,positive_control
RPE-06_4_M22,RPE-06,4,M22,1111,positive_control
RPE-07_1_B02,RPE-07,1,B02,1138,negative_control
RPE-07_1_C03,RPE-07,1,C03,1132,positive_control
RPE-07_1_C07,RPE-07,1,C07,1120,positive_control
RPE-07_1_C11,RPE-07,1,C11,1121,positive_control
RPE-07_1_C15,RPE-07,1,C15,1113,positive_control
RPE-07_1_C19,RPE-07,1,C19,1135,positive_control
RPE-07_1_C22,RPE-07,1,C22,1126,positive_control
RPE-07_1_F03,RPE-07,1,F03,1137,positive_control
RPE-07_1_F07,RPE-07,1,F07,1111,positive_control
RPE-07_1_F11,RPE-07,1,F11,1122,positive_control
RPE-07_1_F15,RPE-07,1,F15,1133,positive_control
RPE-07_1_F19,RPE-07,1,F19,1131,positive_control
RPE-07_1_F22,RPE-07,1,F22,1127,positive_control
RPE-07_1_H03,RPE-07,1,H03,1110,positive_control
RPE-07_1_H07,RPE-07,1,H07,1125,positive_control
RPE-07_1_H11,RPE-07,1,H11,1112,positive_control
RPE-07_1_H15,RPE-07,1,H15,1118,positive_control
RPE-07_1_H19,RPE-07,1,H19,1119,positive_control
